epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,622.849,0.653,0.04285,0.03576,0.39792,0.98259,0.99331,1,0.995,0.76397,0.9809,0.9875,0.98618,0.98618,1.02335,0.08084,0.00301,0.36248,1.27703,0.000746,0.000746,0.000746
97,629.389,0.65879,0.04621,0.04858,0.40347,0.98216,0.99959,1,0.995,0.76602,0.98709,0.9875,0.98625,0.98625,0.99924,0.08234,0.00338,0.36122,1.26404,0.0007328,0.0007328,0.0007328
98,635.897,0.6373,0.04614,0.04059,0.3872,0.97893,0.99963,1,0.995,0.77521,0.98714,0.9875,0.98691,0.98691,0.97956,0.08064,0.00169,0.35615,1.23659,0.0007196,0.0007196,0.0007196
99,642.399,0.63086,0.05734,0.047,0.38388,0.96983,0.9996,1,0.995,0.76315,0.9871,0.9875,0.9873,0.9873,1.02707,0.07877,0.00262,0.36028,1.28115,0.0007064,0.0007064,0.0007064
100,648.765,0.63895,0.0504,0.04455,0.38613,0.97022,0.99962,1,0.995,0.75939,0.98712,0.9875,0.98915,0.98915,0.98814,0.0777,0.00172,0.34683,1.28115,0.0006932,0.0006932,0.0006932
101,655.154,0.63102,0.05285,0.04565,0.38171,0.97351,0.99963,1,0.995,0.77378,0.98714,0.9875,0.98679,0.98679,0.96946,0.08185,0.00116,0.35232,1.25186,0.00068,0.00068,0.00068
102,661.813,0.62621,0.04231,0.04153,0.3814,0.97519,0.99355,1,0.995,0.76127,0.98113,0.9875,0.98736,0.98736,1.03673,0.07842,0.00441,0.35902,1.29226,0.0006668,0.0006668,0.0006668
103,668.104,0.62002,0.04741,0.04651,0.37955,0.95879,0.99963,1,0.995,0.77468,0.98714,0.9875,0.98899,0.98899,0.98356,0.07717,0.00407,0.34537,1.2597,0.0006536,0.0006536,0.0006536
104,674.442,0.62738,0.04494,0.04337,0.38375,0.97248,0.99962,1,0.995,0.74708,0.98713,0.9875,0.98859,0.98859,1.05533,0.07802,0.00091,0.3592,1.33195,0.0006404,0.0006404,0.0006404
105,680.807,0.6046,0.0417,0.04021,0.37346,0.96853,0.99963,1,0.995,0.7609,0.98714,0.9875,0.98757,0.98757,1.00887,0.07567,0.00178,0.3562,1.2879,0.0006272,0.0006272,0.0006272
106,687.6,0.61214,0.04658,0.0429,0.37567,0.96672,0.99564,1,0.995,0.78798,0.9836,0.9875,0.98788,0.98788,0.96329,0.07844,0.00178,0.33626,1.25016,0.000614,0.000614,0.000614
107,694.019,0.61533,0.05762,0.0461,0.37654,0.97109,0.99966,1,0.995,0.77333,0.98716,0.9875,0.98847,0.98847,0.92371,0.07912,0.00281,0.33582,1.21285,0.0006008,0.0006008,0.0006008
108,700.389,0.60227,0.04529,0.03825,0.37265,0.96003,0.99963,1,0.995,0.7684,0.98713,0.9875,0.98735,0.98735,1.01038,0.07796,0.00166,0.35194,1.28393,0.0005876,0.0005876,0.0005876
109,706.786,0.60157,0.04244,0.04529,0.37195,0.97209,0.99964,1,0.995,0.751,0.98714,0.9875,0.98665,0.98665,1.04573,0.07735,0.00193,0.36037,1.31385,0.0005744,0.0005744,0.0005744
110,713.302,0.5929,0.03839,0.04213,0.36492,0.95971,0.99963,1,0.995,0.7575,0.98713,0.9875,0.98866,0.98866,1.02528,0.07561,0.00118,0.35664,1.31557,0.0005612,0.0005612,0.0005612
111,719.669,0.59904,0.04048,0.04736,0.37012,0.9591,0.99961,1,0.995,0.77965,0.98712,0.9875,0.9869,0.9869,0.97377,0.07929,0.00281,0.33515,1.266,0.000548,0.000548,0.000548
112,726.067,0.5765,0.04051,0.04414,0.35671,0.95712,0.99961,1,0.995,0.76414,0.98711,0.9875,0.9868,0.9868,0.98804,0.0753,0.00172,0.35093,1.28164,0.0005348,0.0005348,0.0005348
113,732.81,0.5958,0.04621,0.04274,0.36342,0.95557,0.99963,1,0.995,0.77624,0.98713,0.9875,0.98639,0.98639,0.97356,0.07389,0.00108,0.33487,1.27043,0.0005216,0.0005216,0.0005216
114,739.334,0.59508,0.04359,0.03967,0.37722,0.96203,0.99962,1,0.995,0.77108,0.98713,0.9875,0.98618,0.98618,0.97283,0.07626,0.00265,0.34462,1.28236,0.0005084,0.0005084,0.0005084
115,745.929,0.57873,0.03834,0.03985,0.3609,0.95625,0.99963,1,0.995,0.75537,0.98714,0.9875,0.98636,0.98636,1.04552,0.07509,0.00092,0.35342,1.34195,0.0004952,0.0004952,0.0004952
116,752.564,0.56358,0.0394,0.03938,0.35301,0.94828,0.99962,1,0.995,0.77229,0.98713,0.9875,0.98638,0.98638,0.99485,0.07777,0.00303,0.33698,1.28348,0.000482,0.000482,0.000482
